# nspin         1
# kick mode    0
# kick strength    0.005000000000
# dim           3
# pol(1)           1.000000000000    0.000000000000    0.000000000000
# pol(2)           0.000000000000    1.000000000000    0.000000000000
# pol(3)           0.000000000000    0.000000000000    1.000000000000
# direction    1
# Equiv. axes  0
# wprime           0.000000000000    0.000000000000    1.000000000000
# kick time        0.000000000000
#%
# Number of time steps =    10000
# PropagationSpectrumDampMode   =    2
# PropagationSpectrumDampFactor =    -1.0000
# PropagationSpectrumStartTime  =     0.0000
# PropagationSpectrumEndTime    =   200.0000
# PropagationSpectrumMinEnergy  =     0.0000
# PropagationSpectrumMaxEnergy  =     0.7350
# PropagationSpectrumEnergyStep =     0.0004
#%
# Electronic sum rule       =         3.822896
# Static polarizability (from sum rule) =        14.059382 b
#%
#       Energy        sigma(1, nspin=1)   sigma(2, nspin=1)   sigma(3, nspin=1)   StrengthFunction(1)
#        [H]                [b^2]               [b^2]               [b^2]               [1/H]        
      0.35940840E+00      0.32006657E+00      0.51204735E-05     -0.92085620E-06      0.22220061E+01
      0.35977590E+00      0.31855303E+00      0.51458943E-05     -0.92276066E-06      0.22114986E+01
      0.36014339E+00      0.31761829E+00      0.51712794E-05     -0.92466195E-06      0.22050094E+01
      0.36051088E+00      0.31725858E+00      0.51965772E-05     -0.92656284E-06      0.22025121E+01
      0.36087838E+00      0.31746864E+00      0.52217368E-05     -0.92846597E-06      0.22039704E+01
      0.36124587E+00      0.31824177E+00      0.52467077E-05     -0.93037378E-06      0.22093377E+01
      0.36161336E+00      0.31956981E+00      0.52714403E-05     -0.93228860E-06      0.22185574E+01
      0.36198086E+00      0.32144323E+00      0.52958861E-05     -0.93421253E-06      0.22315633E+01
      0.36234835E+00      0.32385107E+00      0.53199972E-05     -0.93614756E-06      0.22482794E+01
      0.36271584E+00      0.32678105E+00      0.53437273E-05     -0.93809548E-06      0.22686202E+01
      0.36308333E+00      0.33021954E+00      0.53670315E-05     -0.94005793E-06      0.22924913E+01
      0.36345083E+00      0.33415163E+00      0.53898662E-05     -0.94203640E-06      0.23197892E+01
      0.36381832E+00      0.33856117E+00      0.54121897E-05     -0.94403220E-06      0.23504016E+01
      0.36418581E+00      0.34343079E+00      0.54339621E-05     -0.94604651E-06      0.23842081E+01
      0.36455331E+00      0.34874200E+00      0.54551454E-05     -0.94808037E-06      0.24210802E+01
      0.36492080E+00      0.35447516E+00      0.54757038E-05     -0.95013466E-06      0.24608817E+01
      0.36528829E+00      0.36060962E+00      0.54956037E-05     -0.95221014E-06      0.25034691E+01
      0.36565579E+00      0.36712370E+00      0.55148139E-05     -0.95430746E-06      0.25486920E+01
      0.36602328E+00      0.37399481E+00      0.55333056E-05     -0.95642714E-06      0.25963935E+01
      0.36639077E+00      0.38119947E+00      0.55510529E-05     -0.95856961E-06      0.26464106E+01
      0.36675827E+00      0.38871341E+00      0.55680323E-05     -0.96073519E-06      0.26985748E+01
      0.36712576E+00      0.39651159E+00      0.55842234E-05     -0.96292414E-06      0.27527123E+01
      0.36749325E+00      0.40456832E+00      0.55996086E-05     -0.96513664E-06      0.28086447E+01
      0.36786075E+00      0.41285730E+00      0.56141734E-05     -0.96737281E-06      0.28661895E+01
      0.36822824E+00      0.42135168E+00      0.56279063E-05     -0.96963272E-06      0.29251602E+01
      0.36859573E+00      0.43002419E+00      0.56407991E-05     -0.97191642E-06      0.29853676E+01
      0.36896323E+00      0.43884715E+00      0.56528467E-05     -0.97422392E-06      0.30466195E+01
      0.36933072E+00      0.44779259E+00      0.56640475E-05     -0.97655525E-06      0.31087216E+01
      0.36969821E+00      0.45683232E+00      0.56744031E-05     -0.97891041E-06      0.31714784E+01
      0.37006571E+00      0.46593800E+00      0.56839185E-05     -0.98128945E-06      0.32346929E+01
      0.37043320E+00      0.47508121E+00      0.56926021E-05     -0.98369243E-06      0.32981681E+01
      0.37080069E+00      0.48423357E+00      0.57004658E-05     -0.98611946E-06      0.33617067E+01
      0.37116819E+00      0.49336676E+00      0.57075250E-05     -0.98857071E-06      0.34251123E+01
      0.37153568E+00      0.50245268E+00      0.57137982E-05     -0.99104641E-06      0.34881897E+01
      0.37190317E+00      0.51146344E+00      0.57193077E-05     -0.99354688E-06      0.35507453E+01
      0.37227067E+00      0.52037150E+00      0.57240789E-05     -0.99607251E-06      0.36125880E+01
      0.37263816E+00      0.52914974E+00      0.57281408E-05     -0.99862381E-06      0.36735294E+01
      0.37300565E+00      0.53777153E+00      0.57315254E-05     -0.10012014E-05      0.37333847E+01
      0.37337315E+00      0.54621080E+00      0.57342683E-05     -0.10038060E-05      0.37919728E+01
      0.37374064E+00      0.55444212E+00      0.57364079E-05     -0.10064385E-05      0.38491173E+01
      0.37410813E+00      0.56244079E+00      0.57379860E-05     -0.10090998E-05      0.39046467E+01
      0.37447563E+00      0.57018289E+00      0.57390472E-05     -0.10117912E-05      0.39583949E+01
      0.37484312E+00      0.57764536E+00      0.57396391E-05     -0.10145139E-05      0.40102017E+01
      0.37521061E+00      0.58480608E+00      0.57398121E-05     -0.10172693E-05      0.40599138E+01
      0.37557811E+00      0.59164390E+00      0.57396191E-05     -0.10200590E-05      0.41073842E+01
      0.37594560E+00      0.59813877E+00      0.57391158E-05     -0.10228849E-05      0.41524736E+01
      0.37631309E+00      0.60427171E+00      0.57383601E-05     -0.10257487E-05      0.41950505E+01
      0.37668059E+00      0.61002496E+00      0.57374121E-05     -0.10286526E-05      0.42349914E+01
      0.37704808E+00      0.61538196E+00      0.57363341E-05     -0.10315988E-05      0.42721814E+01
      0.37741557E+00      0.62032745E+00      0.57351904E-05     -0.10345896E-05      0.43065147E+01
      0.37778307E+00      0.62484750E+00      0.57340466E-05     -0.10376277E-05      0.43378943E+01
      0.37815056E+00      0.62892957E+00      0.57329704E-05     -0.10407156E-05      0.43662334E+01
      0.37851805E+00      0.63256252E+00      0.57320304E-05     -0.10438563E-05      0.43914545E+01
      0.37888554E+00      0.63573667E+00      0.57312966E-05     -0.10470526E-05      0.44134905E+01
      0.37925304E+00      0.63844383E+00      0.57308398E-05     -0.10503076E-05      0.44322845E+01
      0.37962053E+00      0.64067735E+00      0.57307317E-05     -0.10536245E-05      0.44477903E+01
      0.37998802E+00      0.64243211E+00      0.57310442E-05     -0.10570066E-05      0.44599724E+01
      0.38035552E+00      0.64370454E+00      0.57318498E-05     -0.10604572E-05      0.44688060E+01
      0.38072301E+00      0.64449270E+00      0.57332209E-05     -0.10639799E-05      0.44742777E+01
      0.38109050E+00      0.64479620E+00      0.57352297E-05     -0.10675780E-05      0.44763846E+01
      0.38145800E+00      0.64461628E+00      0.57379482E-05     -0.10712552E-05      0.44751356E+01
      0.38182549E+00      0.64395581E+00      0.57414474E-05     -0.10750150E-05      0.44705504E+01
      0.38219298E+00      0.64281923E+00      0.57457977E-05     -0.10788609E-05      0.44626599E+01
      0.38256048E+00      0.64121262E+00      0.57510683E-05     -0.10827965E-05      0.44515063E+01
      0.38292797E+00      0.63914364E+00      0.57573271E-05     -0.10868254E-05      0.44371428E+01
      0.38329546E+00      0.63662154E+00      0.57646402E-05     -0.10909510E-05      0.44196335E+01
      0.38366296E+00      0.63365713E+00      0.57730720E-05     -0.10951766E-05      0.43990536E+01
      0.38403045E+00      0.63026278E+00      0.57826849E-05     -0.10995056E-05      0.43754890E+01
      0.38439794E+00      0.62645236E+00      0.57935390E-05     -0.11039411E-05      0.43490358E+01
      0.38476544E+00      0.62224124E+00      0.58056917E-05     -0.11084861E-05      0.43198008E+01
      0.38513293E+00      0.61764623E+00      0.58191977E-05     -0.11131435E-05      0.42879008E+01
      0.38550042E+00      0.61268556E+00      0.58341090E-05     -0.11179157E-05      0.42534622E+01
      0.38586792E+00      0.60737882E+00      0.58504740E-05     -0.11228054E-05      0.42166211E+01
      0.38623541E+00      0.60174694E+00      0.58683380E-05     -0.11278145E-05      0.41775227E+01
      0.38660290E+00      0.59581210E+00      0.58877426E-05     -0.11329450E-05      0.41363212E+01
      0.38697040E+00      0.58959771E+00      0.59087257E-05     -0.11381985E-05      0.40931789E+01
      0.38733789E+00      0.58312834E+00      0.59313212E-05     -0.11435762E-05      0.40482664E+01
      0.38770538E+00      0.57642964E+00      0.59555587E-05     -0.11490790E-05      0.40017618E+01
      0.38807288E+00      0.56952830E+00      0.59814639E-05     -0.11547075E-05      0.39538505E+01
      0.38844037E+00      0.56245198E+00      0.60090577E-05     -0.11604617E-05      0.39047244E+01
      0.38880786E+00      0.55522923E+00      0.60383564E-05     -0.11663414E-05      0.38545817E+01
      0.38917536E+00      0.54788940E+00      0.60693719E-05     -0.11723458E-05      0.38036262E+01
      0.38954285E+00      0.54046261E+00      0.61021109E-05     -0.11784739E-05      0.37520670E+01
      0.38991034E+00      0.53297962E+00      0.61365753E-05     -0.11847238E-05      0.37001177E+01
      0.39027784E+00      0.52547178E+00      0.61727620E-05     -0.11910934E-05      0.36479958E+01
      0.39064533E+00      0.51797095E+00      0.62106627E-05     -0.11975800E-05      0.35959226E+01
      0.39101282E+00      0.51050940E+00      0.62502640E-05     -0.12041804E-05      0.35441221E+01
      0.39138032E+00      0.50311971E+00      0.62915472E-05     -0.12108908E-05      0.34928205E+01
      0.39174781E+00      0.49583473E+00      0.63344882E-05     -0.12177067E-05      0.34422457E+01
      0.39211530E+00      0.48868744E+00      0.63790577E-05     -0.12246234E-05      0.33926270E+01
      0.39248280E+00      0.48171091E+00      0.64252213E-05     -0.12316353E-05      0.33441936E+01
      0.39285029E+00      0.47493817E+00      0.64729389E-05     -0.12387362E-05      0.32971751E+01
      0.39321778E+00      0.46840214E+00      0.65221653E-05     -0.12459195E-05      0.32517998E+01
      0.39358528E+00      0.46213552E+00      0.65728502E-05     -0.12531778E-05      0.32082949E+01
      0.39395277E+00      0.45617074E+00      0.66249379E-05     -0.12605032E-05      0.31668854E+01
      0.39432026E+00      0.45053983E+00      0.66783675E-05     -0.12678871E-05      0.31277939E+01
      0.39468775E+00      0.44527436E+00      0.67330734E-05     -0.12753204E-05      0.30912393E+01
      0.39505525E+00      0.44040534E+00      0.67889847E-05     -0.12827934E-05      0.30574369E+01
      0.39542274E+00      0.43596312E+00      0.68460258E-05     -0.12902956E-05      0.30265976E+01
      0.39579023E+00      0.43197734E+00      0.69041164E-05     -0.12978162E-05      0.29989270E+01
      0.39615773E+00      0.42847680E+00      0.69631715E-05     -0.13053435E-05      0.29746251E+01
      0.39652522E+00      0.42548943E+00      0.70231020E-05     -0.13128656E-05      0.29538858E+01
      0.39689271E+00      0.42304217E+00      0.70838142E-05     -0.13203697E-05      0.29368962E+01
      0.39726021E+00      0.42116091E+00      0.71452105E-05     -0.13278427E-05      0.29238358E+01
      0.39762770E+00      0.41987041E+00      0.72071895E-05     -0.13352708E-05      0.29148768E+01
      0.39799519E+00      0.41919425E+00      0.72696459E-05     -0.13426400E-05      0.29101826E+01
      0.39836269E+00      0.41915472E+00      0.73324711E-05     -0.13499355E-05      0.29099082E+01
      0.39873018E+00      0.41977278E+00      0.73955535E-05     -0.13571422E-05      0.29141990E+01
      0.39909767E+00      0.42106801E+00      0.74587781E-05     -0.13642446E-05      0.29231909E+01
      0.39946517E+00      0.42305853E+00      0.75220275E-05     -0.13712268E-05      0.29370097E+01
      0.39983266E+00      0.42576093E+00      0.75851818E-05     -0.13780725E-05      0.29557707E+01
      0.40020015E+00      0.42919027E+00      0.76481188E-05     -0.13847653E-05      0.29795783E+01
      0.40056765E+00      0.43335998E+00      0.77107145E-05     -0.13912881E-05      0.30085257E+01
      0.40093514E+00      0.43828185E+00      0.77728433E-05     -0.13976240E-05      0.30426950E+01
      0.40130263E+00      0.44396597E+00      0.78343781E-05     -0.14037556E-05      0.30821560E+01
      0.40167013E+00      0.45042072E+00      0.78951909E-05     -0.14096654E-05      0.31269670E+01
      0.40203762E+00      0.45765272E+00      0.79551531E-05     -0.14153359E-05      0.31771738E+01
      0.40240511E+00      0.46566678E+00      0.80141355E-05     -0.14207495E-05      0.32328101E+01
      0.40277261E+00      0.47446595E+00      0.80720089E-05     -0.14258884E-05      0.32938968E+01
      0.40314010E+00      0.48405144E+00      0.81286442E-05     -0.14307350E-05      0.33604424E+01
      0.40350759E+00      0.49442264E+00      0.81839129E-05     -0.14352717E-05      0.34324426E+01
      0.40387509E+00      0.50557708E+00      0.82376874E-05     -0.14394809E-05      0.35098803E+01
      0.40424258E+00      0.51751046E+00      0.82898412E-05     -0.14433455E-05      0.35927258E+01
      0.40461007E+00      0.53021667E+00      0.83402493E-05     -0.14468482E-05      0.36809364E+01
      0.40497757E+00      0.54368773E+00      0.83887884E-05     -0.14499722E-05      0.37744569E+01
      0.40534506E+00      0.55791387E+00      0.84353374E-05     -0.14527011E-05      0.38732193E+01
      0.40571255E+00      0.57288350E+00      0.84797775E-05     -0.14550185E-05      0.39771434E+01
      0.40608005E+00      0.58858326E+00      0.85219929E-05     -0.14569088E-05      0.40861362E+01
      0.40644754E+00      0.60499803E+00      0.85618703E-05     -0.14583567E-05      0.42000929E+01
      0.40681503E+00      0.62211097E+00      0.85993003E-05     -0.14593475E-05      0.43188965E+01
      0.40718253E+00      0.63990356E+00      0.86341765E-05     -0.14598668E-05      0.44424184E+01
      0.40755002E+00      0.65835560E+00      0.86663967E-05     -0.14599011E-05      0.45705185E+01
      0.40791751E+00      0.67744532E+00      0.86958629E-05     -0.14594376E-05      0.47030455E+01
      0.40828501E+00      0.69714938E+00      0.87224811E-05     -0.14584638E-05      0.48398374E+01
      0.40865250E+00      0.71744290E+00      0.87461622E-05     -0.14569685E-05      0.49807217E+01
      0.40901999E+00      0.73829961E+00      0.87668220E-05     -0.14549408E-05      0.51255157E+01
      0.40938748E+00      0.75969178E+00      0.87843812E-05     -0.14523711E-05      0.52740271E+01
      0.40975498E+00      0.78159040E+00      0.87987659E-05     -0.14492502E-05      0.54260545E+01
      0.41012247E+00      0.80396517E+00      0.88099077E-05     -0.14455702E-05      0.55813874E+01
      0.41048996E+00      0.82678460E+00      0.88177440E-05     -0.14413240E-05      0.57398073E+01
      0.41085746E+00      0.85001607E+00      0.88222177E-05     -0.14365055E-05      0.59010877E+01
      0.41122495E+00      0.87362591E+00      0.88232782E-05     -0.14311097E-05      0.60649949E+01
      0.41159244E+00      0.89757949E+00      0.88208806E-05     -0.14251325E-05      0.62312884E+01
      0.41195994E+00      0.92184126E+00      0.88149866E-05     -0.14185710E-05      0.63997215E+01
      0.41232743E+00      0.94637489E+00      0.88055642E-05     -0.14114234E-05      0.65700419E+01
      0.41269492E+00      0.97114328E+00      0.87925878E-05     -0.14036890E-05      0.67419922E+01
      0.41306242E+00      0.99610873E+00      0.87760386E-05     -0.13953683E-05      0.69153104E+01
      0.41342991E+00      0.10212329E+01      0.87559043E-05     -0.13864629E-05      0.70897307E+01
      0.41379740E+00      0.10464771E+01      0.87321792E-05     -0.13769757E-05      0.72649842E+01
      0.41416490E+00      0.10718022E+01      0.87048645E-05     -0.13669105E-05      0.74407991E+01
      0.41453239E+00      0.10971687E+01      0.86739680E-05     -0.13562728E-05      0.76169016E+01
      0.41489988E+00      0.11225370E+01      0.86395044E-05     -0.13450688E-05      0.77930164E+01
      0.41526738E+00      0.11478673E+01      0.86014949E-05     -0.13333063E-05      0.79688676E+01
      0.41563487E+00      0.11731198E+01      0.85599676E-05     -0.13209940E-05      0.81441789E+01
      0.41600236E+00      0.11982548E+01      0.85149571E-05     -0.13081419E-05      0.83186744E+01
      0.41636986E+00      0.12232328E+01      0.84665046E-05     -0.12947614E-05      0.84920794E+01
      0.41673735E+00      0.12480143E+01      0.84146577E-05     -0.12808648E-05      0.86641207E+01
      0.41710484E+00      0.12725603E+01      0.83594706E-05     -0.12664656E-05      0.88345273E+01
      0.41747234E+00      0.12968323E+01      0.83010036E-05     -0.12515787E-05      0.90030311E+01
      0.41783983E+00      0.13207920E+01      0.82393231E-05     -0.12362199E-05      0.91693674E+01
      0.41820732E+00      0.13444020E+01      0.81745018E-05     -0.12204062E-05      0.93332755E+01
      0.41857482E+00      0.13676253E+01      0.81066178E-05     -0.12041555E-05      0.94944990E+01
      0.41894231E+00      0.13904257E+01      0.80357554E-05     -0.11874870E-05      0.96527867E+01
      0.41930980E+00      0.14127678E+01      0.79620039E-05     -0.11704208E-05      0.98078930E+01
      0.41967730E+00      0.14346172E+01      0.78854582E-05     -0.11529780E-05      0.99595784E+01
      0.42004479E+00      0.14559402E+01      0.78062183E-05     -0.11351806E-05      0.10107610E+02
      0.42041228E+00      0.14767044E+01      0.77243889E-05     -0.11170514E-05      0.10251761E+02
      0.42077978E+00      0.14968782E+01      0.76400796E-05     -0.10986144E-05      0.10391814E+02
      0.42114727E+00      0.15164313E+01      0.75534042E-05     -0.10798940E-05      0.10527559E+02
      0.42151476E+00      0.15353345E+01      0.74644807E-05     -0.10609155E-05      0.10658791E+02
      0.42188226E+00      0.15535601E+01      0.73734312E-05     -0.10417052E-05      0.10785319E+02
      0.42224975E+00      0.15710813E+01      0.72803812E-05     -0.10222896E-05      0.10906956E+02
      0.42261724E+00      0.15878729E+01      0.71854599E-05     -0.10026960E-05      0.11023529E+02
      0.42298474E+00      0.16039110E+01      0.70887994E-05     -0.98295227E-06      0.11134871E+02
      0.42335223E+00      0.16191732E+01      0.69905346E-05     -0.96308676E-06      0.11240826E+02
      0.42371972E+00      0.16336385E+01      0.68908031E-05     -0.94312819E-06      0.11341249E+02
      0.42408722E+00      0.16472874E+01      0.67897447E-05     -0.92310566E-06      0.11436004E+02
      0.42445471E+00      0.16601020E+01      0.66875013E-05     -0.90304859E-06      0.11524967E+02
      0.42482220E+00      0.16720658E+01      0.65842163E-05     -0.88298661E-06      0.11608024E+02
      0.42518969E+00      0.16831638E+01      0.64800347E-05     -0.86294954E-06      0.11685070E+02
      0.42555719E+00      0.16933830E+01      0.63751026E-05     -0.84296730E-06      0.11756015E+02
      0.42592468E+00      0.17027114E+01      0.62695666E-05     -0.82306985E-06      0.11820776E+02
      0.42629217E+00      0.17111391E+01      0.61635744E-05     -0.80328714E-06      0.11879283E+02
      0.42665967E+00      0.17186574E+01      0.60572735E-05     -0.78364901E-06      0.11931478E+02
      0.42702716E+00      0.17252595E+01      0.59508115E-05     -0.76418518E-06      0.11977312E+02
      0.42739465E+00      0.17309400E+01      0.58443358E-05     -0.74492512E-06      0.12016748E+02
      0.42776215E+00      0.17356952E+01      0.57379931E-05     -0.72589803E-06      0.12049760E+02
      0.42812964E+00      0.17395229E+01      0.56319294E-05     -0.70713278E-06      0.12076333E+02
      0.42849713E+00      0.17424224E+01      0.55262893E-05     -0.68865782E-06      0.12096462E+02
      0.42886463E+00      0.17443947E+01      0.54212163E-05     -0.67050113E-06      0.12110154E+02
      0.42923212E+00      0.17454421E+01      0.53168522E-05     -0.65269017E-06      0.12117426E+02
      0.42959961E+00      0.17455687E+01      0.52133370E-05     -0.63525181E-06      0.12118305E+02
      0.42996711E+00      0.17447796E+01      0.51108085E-05     -0.61821227E-06      0.12112827E+02
      0.43033460E+00      0.17430818E+01      0.50094023E-05     -0.60159709E-06      0.12101040E+02
      0.43070209E+00      0.17404834E+01      0.49092512E-05     -0.58543105E-06      0.12083001E+02
      0.43106959E+00      0.17369939E+01      0.48104858E-05     -0.56973812E-06      0.12058776E+02
      0.43143708E+00      0.17326242E+01      0.47132332E-05     -0.55454141E-06      0.12028440E+02
      0.43180457E+00      0.17273864E+01      0.46176177E-05     -0.53986317E-06      0.11992078E+02
      0.43217207E+00      0.17212938E+01      0.45237604E-05     -0.52572466E-06      0.11949781E+02
      0.43253956E+00      0.17143610E+01      0.44317786E-05     -0.51214620E-06      0.11901651E+02
      0.43290705E+00      0.17066035E+01      0.43417863E-05     -0.49914704E-06      0.11847796E+02
      0.43327455E+00      0.16980382E+01      0.42538937E-05     -0.48674542E-06      0.11788333E+02
      0.43364204E+00      0.16886829E+01      0.41682071E-05     -0.47495846E-06      0.11723385E+02
      0.43400953E+00      0.16785563E+01      0.40848287E-05     -0.46380215E-06      0.11653083E+02
      0.43437703E+00      0.16676780E+01      0.40038568E-05     -0.45329134E-06      0.11577562E+02
      0.43474452E+00      0.16560687E+01      0.39253855E-05     -0.44343972E-06      0.11496967E+02
      0.43511201E+00      0.16437497E+01      0.38495045E-05     -0.43425975E-06      0.11411445E+02
      0.43547951E+00      0.16307433E+01      0.37762993E-05     -0.42576271E-06      0.11321150E+02
      0.43584700E+00      0.16170722E+01      0.37058508E-05     -0.41795863E-06      0.11226241E+02
      0.43621449E+00      0.16027601E+01      0.36382358E-05     -0.41085631E-06      0.11126881E+02
      0.43658199E+00      0.15878310E+01      0.35735263E-05     -0.40446328E-06      0.11023239E+02
      0.43694948E+00      0.15723097E+01      0.35117900E-05     -0.39878585E-06      0.10915485E+02
      0.43731697E+00      0.15562214E+01      0.34530899E-05     -0.39382903E-06      0.10803794E+02
      0.43768447E+00      0.15395916E+01      0.33974847E-05     -0.38959660E-06      0.10688345E+02
      0.43805196E+00      0.15224464E+01      0.33450283E-05     -0.38609109E-06      0.10569318E+02
      0.43841945E+00      0.15048123E+01      0.32957704E-05     -0.38331378E-06      0.10446896E+02
      0.43878695E+00      0.14867158E+01      0.32497559E-05     -0.38126469E-06      0.10321264E+02
      0.43915444E+00      0.14681839E+01      0.32070256E-05     -0.37994264E-06      0.10192610E+02
      0.43952193E+00      0.14492438E+01      0.31676156E-05     -0.37934525E-06      0.10061121E+02
      0.43988943E+00      0.14299226E+01      0.31315577E-05     -0.37946893E-06      0.99269874E+01
      0.44025692E+00      0.14102478E+01      0.30988795E-05     -0.38030894E-06      0.97903986E+01
      0.44062441E+00      0.13902469E+01      0.30696044E-05     -0.38185937E-06      0.96515456E+01
      0.44099190E+00      0.13699473E+01      0.30437513E-05     -0.38411322E-06      0.95106191E+01
      0.44135940E+00      0.13493765E+01      0.30213353E-05     -0.38706238E-06      0.93678099E+01
      0.44172689E+00      0.13285619E+01      0.30023674E-05     -0.39069770E-06      0.92233086E+01
      0.44209438E+00      0.13075310E+01      0.29868546E-05     -0.39500899E-06      0.90773051E+01
      0.44246188E+00      0.12863110E+01      0.29748001E-05     -0.39998507E-06      0.89299887E+01
      0.44282937E+00      0.12649289E+01      0.29662034E-05     -0.40561381E-06      0.87815477E+01
      0.44319686E+00      0.12434119E+01      0.29610602E-05     -0.41188216E-06      0.86321692E+01
      0.44356436E+00      0.12217866E+01      0.29593627E-05     -0.41877620E-06      0.84820392E+01
      0.44393185E+00      0.12000796E+01      0.29610995E-05     -0.42628116E-06      0.83313421E+01
      0.44429934E+00      0.11783172E+01      0.29662562E-05     -0.43438150E-06      0.81802607E+01
      0.44466684E+00      0.11565256E+01      0.29748146E-05     -0.44306092E-06      0.80289761E+01
      0.44503433E+00      0.11347305E+01      0.29867536E-05     -0.45230241E-06      0.78776677E+01
      0.44540182E+00      0.11129575E+01      0.30020492E-05     -0.46208831E-06      0.77265128E+01
      0.44576932E+00      0.10912320E+01      0.30206740E-05     -0.47240034E-06      0.75756867E+01
      0.44613681E+00      0.10695787E+01      0.30425980E-05     -0.48321966E-06      0.74253629E+01
      0.44650430E+00      0.10480225E+01      0.30677884E-05     -0.49452692E-06      0.72757125E+01
      0.44687180E+00      0.10265876E+01      0.30962096E-05     -0.50630227E-06      0.71269045E+01
      0.44723929E+00      0.10052981E+01      0.31278234E-05     -0.51852546E-06      0.69791059E+01
      0.44760678E+00      0.98417769E+00      0.31625893E-05     -0.53117585E-06      0.68324812E+01
      0.44797428E+00      0.96324981E+00      0.32004640E-05     -0.54423246E-06      0.66871931E+01
      0.44834177E+00      0.94253752E+00      0.32414021E-05     -0.55767405E-06      0.65434016E+01
      0.44870926E+00      0.92206361E+00      0.32853558E-05     -0.57147911E-06      0.64012651E+01
      0.44907676E+00      0.90185053E+00      0.33322753E-05     -0.58562594E-06      0.62609394E+01
      0.44944425E+00      0.88192046E+00      0.33821083E-05     -0.60009269E-06      0.61225783E+01
      0.44981174E+00      0.86229524E+00      0.34348007E-05     -0.61485742E-06      0.59863337E+01
      0.45017924E+00      0.84299645E+00      0.34902964E-05     -0.62989808E-06      0.58523552E+01
      0.45054673E+00      0.82404537E+00      0.35485371E-05     -0.64519263E-06      0.57207907E+01
      0.45091422E+00      0.80546300E+00      0.36094628E-05     -0.66071902E-06      0.55917858E+01
      0.45128172E+00      0.78727008E+00      0.36730115E-05     -0.67645526E-06      0.54654846E+01
      0.45164921E+00      0.76948708E+00      0.37391194E-05     -0.69237943E-06      0.53420292E+01
      0.45201670E+00      0.75213420E+00      0.38077209E-05     -0.70846974E-06      0.52215600E+01
      0.45238420E+00      0.73523144E+00      0.38787486E-05     -0.72470456E-06      0.51042155E+01
      0.45275169E+00      0.71879850E+00      0.39521333E-05     -0.74106243E-06      0.49901327E+01
      0.45311918E+00      0.70285491E+00      0.40278042E-05     -0.75752211E-06      0.48794471E+01
      0.45348668E+00      0.68741994E+00      0.41056886E-05     -0.77406259E-06      0.47722925E+01
      0.45385417E+00      0.67251264E+00      0.41857123E-05     -0.79066316E-06      0.46688012E+01
      0.45422166E+00      0.65815187E+00      0.42677991E-05     -0.80730335E-06      0.45691041E+01
      0.45458916E+00      0.64435626E+00      0.43518714E-05     -0.82396304E-06      0.44733305E+01
      0.45495665E+00      0.63114426E+00      0.44378498E-05     -0.84062242E-06      0.43816085E+01
      0.45532414E+00      0.61853410E+00      0.45256530E-05     -0.85726205E-06      0.42940647E+01
      0.45569163E+00      0.60654381E+00      0.46151982E-05     -0.87386283E-06      0.42108242E+01
      0.45605913E+00      0.59519122E+00      0.47064008E-05     -0.89040605E-06      0.41320108E+01
      0.45642662E+00      0.58449396E+00      0.47991744E-05     -0.90687341E-06      0.40577469E+01
      0.45679411E+00      0.57446943E+00      0.48934310E-05     -0.92324697E-06      0.39881534E+01
      0.45716161E+00      0.56513485E+00      0.49890807E-05     -0.93950924E-06      0.39233497E+01
      0.45752910E+00      0.55650719E+00      0.50860318E-05     -0.95564312E-06      0.38634537E+01
      0.45789659E+00      0.54860319E+00      0.51841910E-05     -0.97163193E-06      0.38085816E+01
      0.45826409E+00      0.54143937E+00      0.52834629E-05     -0.98745943E-06      0.37588480E+01
      0.45863158E+00      0.53503197E+00      0.53837505E-05     -0.10031098E-05      0.37143658E+01
      0.45899907E+00      0.52939697E+00      0.54849550E-05     -0.10185676E-05      0.36752457E+01
      0.45936657E+00      0.52455005E+00      0.55869755E-05     -0.10338178E-05      0.36415968E+01
      0.45973406E+00      0.52050658E+00      0.56897096E-05     -0.10488460E-05      0.36135258E+01
      0.46010155E+00      0.51728163E+00      0.57930527E-05     -0.10636379E-05      0.35911371E+01
      0.46046905E+00      0.51488986E+00      0.58968986E-05     -0.10781798E-05      0.35745327E+01
      0.46083654E+00      0.51334561E+00      0.60011392E-05     -0.10924584E-05      0.35638120E+01
      0.46120403E+00      0.51266276E+00      0.61056643E-05     -0.11064606E-05      0.35590714E+01
      0.46157153E+00      0.51285478E+00      0.62103624E-05     -0.11201740E-05      0.35604045E+01
      0.46193902E+00      0.51393467E+00      0.63151197E-05     -0.11335863E-05      0.35679015E+01
      0.46230651E+00      0.51591493E+00      0.64198208E-05     -0.11466856E-05      0.35816490E+01
      0.46267401E+00      0.51880749E+00      0.65243487E-05     -0.11594605E-05      0.36017301E+01
      0.46304150E+00      0.52262374E+00      0.66285843E-05     -0.11718998E-05      0.36282238E+01
      0.46340899E+00      0.52737445E+00      0.67324073E-05     -0.11839927E-05      0.36612048E+01
      0.46377649E+00      0.53306973E+00      0.68356955E-05     -0.11957286E-05      0.37007432E+01
      0.46414398E+00      0.53971899E+00      0.69383251E-05     -0.12070974E-05      0.37469046E+01
      0.46451147E+00      0.54733092E+00      0.70401710E-05     -0.12180890E-05      0.37997490E+01
